svmrbf-r6d300,svmrbf-ckd,svmrbf-r8d300,xgb-ckd,svmrbf-r9d300,xgb-fp4c,svmrbf-r7d300,svmrbf-ckdext,label
0.001938053,0.02195988,0.001571151,0.004790485,0.001528593,5.36E-06,0.002167451,0.007451101,1
0.000477116,0.011889671,0.000592404,0.00040561,0.00059959,1.67E-06,0.000562588,0.002882822,1
0.03954797,0.114014504,0.034719176,0.017029881,0.034150749,0.03920102,0.046831032,0.116077356,1
0.005977583,0.027536873,0.00472597,0.000705242,0.004686013,3.06E-05,0.004876189,0.00752182,1
0.04719655,0.135807025,0.070609486,0.18232393,0.071306607,0.095526695,0.062644647,0.030833039,1
0.00264449,0.002693216,0.003838703,2.55E-05,0.003795686,1.20E-05,0.003847011,0.000793101,1
0.042154898,0.036721433,0.066720775,0.00029701,0.062123575,0.08591306,0.050094368,0.019973172,1
0.005253822,0.011636099,0.006432653,0.000121474,0.006639306,0.000532448,0.006395625,0.003466364,1
0.000725857,0.145644342,0.000732319,0.043774366,0.000832352,0.000274599,0.000575059,0.058576888,1
0.054011513,0.040346962,0.038370297,0.000878632,0.038667106,0.003696084,0.056379427,0.020384815,1
0.09887054,0.015117548,0.041080515,0.000147343,0.03750754,0.000678182,0.071502033,0.00307885,1
0.019486259,0.038868046,0.013703447,0.000386059,0.01399564,0.001610518,0.02062939,0.03952796,1
0.001444758,0.006778747,0.001217172,4.68E-05,0.001360232,3.58E-07,0.001393167,0.002193445,1
0.059658813,0.018429874,0.060693208,0.023730338,0.057982752,0.003941655,0.064273289,0.028643788,1
0.001813642,0.009726815,0.001579503,1.34E-05,0.001707952,1.19E-07,0.001778635,0.005432403,1
0.001208796,0.006180936,0.001060332,4.20E-05,0.001121777,1.19E-07,0.00118286,0.002027161,1
0.176047312,0.148275336,0.069797862,0.038033247,0.063495856,0.045637906,0.124689977,0.130895446,1
0.003512119,0.134910532,0.005188668,0.12403178,0.005586112,0.043065786,0.00376848,0.131190322,1
0.007512695,0.095756062,0.006283217,0.03558147,0.006264379,0.005123198,0.005386694,0.066219471,1
0.04213638,0.163343303,0.024325235,0.03530717,0.023013501,0.016591966,0.034670861,0.126736186,1
0.02263466,0.109819127,0.028355366,0.002996981,0.029499324,0.001505971,0.023623744,0.048719175,1
0.042711168,0.058199371,0.053271263,0.022424579,0.056905087,0.019842446,0.046479859,0.084201897,1
0.110438849,0.045502327,0.094462612,0.007462442,0.091649706,0.005540013,0.108527104,0.032273517,1
0.093235715,0.038445663,0.09550398,0.0028072,0.095891194,0.022879362,0.079834659,0.040656138,1
0.417936457,0.038747036,0.360423999,0.001222789,0.362010346,0.025846422,0.38685458,0.038733852,1
0.581742157,0.068377212,0.457022169,0.011406064,0.448683291,0.2882601,0.570014863,0.139178411,1
0.097961901,0.040834063,0.099990106,7.30E-05,0.096082561,0.052650988,0.111563551,0.036626486,1
0.0794242,0.063645241,0.057572032,0.03680253,0.057835413,0.011555553,0.073804766,0.139372291,1
0.000857067,0.000761793,0.001679398,1.67E-05,0.001720452,3.46E-06,0.001144809,0.000597457,1
0.045500261,0.061376561,0.068093098,0.003306389,0.068164225,0.007764757,0.041233568,0.067540876,1
0.017722329,0.016302338,0.02095897,0.006676972,0.021045826,0.001235127,0.01890669,0.010834515,1
0.171753207,0.199236697,0.175220075,0.63402426,0.174693422,0.014408469,0.165014396,0.211058798,1
0.031337091,0.118133808,0.027141101,0.0327245,0.028258339,0.00474292,0.038068905,0.098592415,1
0.873215862,0.689519465,0.884219831,0.98708385,0.884528828,0.9579775,0.874997517,0.696636699,1
0.001165375,0.037804734,0.00148843,0.004136205,0.001730709,0.039634228,0.001292793,0.036007553,1
0.011707569,0.003707927,0.011594157,0.000219285,0.010903401,1.16E-05,0.011073955,0.004034718,1
0.169702902,0.188271904,0.194224344,0.14535439,0.194698228,0.006811619,0.170377237,0.082857539,1
0.058663272,0.04554134,0.107922136,0.002846241,0.093263659,0.027950406,0.07324134,0.03265458,1
0.0593959,0.034423637,0.067072437,0.00356853,0.062926007,0.00823468,0.05620233,0.033363735,1
0.004594551,0.079760911,0.003277397,0.006506264,0.003352898,0.000469565,0.004306536,0.03727322,1
0.035485858,0.037165931,0.055508382,0.005090773,0.063361839,0.004416049,0.041804028,0.029171853,1
0.043729539,0.038739086,0.057405644,0.002713323,0.063806559,0.008405924,0.047725005,0.034970912,1
0.294692249,0.230580208,0.430103181,0.08013928,0.423484268,0.29753065,0.30342199,0.220425581,1
0.1968752,0.05282996,0.276756966,0.00573802,0.271036498,0.019282877,0.216633194,0.079085555,1
0.000682476,0.014426522,0.00038137,1.12E-05,0.000411579,3.58E-06,0.000583001,0.002791718,1
0.145696944,0.351741852,0.171965333,0.10121989,0.174410285,0.086591184,0.148019821,0.463569567,1
0.46927388,0.009730274,0.638612252,9.47E-05,0.63157837,0.29697216,0.611663966,0.105375203,1
0.000531991,0.00942388,0.000539395,0.00147599,0.000579592,1.97E-05,0.000468157,0.019031606,1
0.031544075,0.037109291,0.045061134,0.11179656,0.044567821,9.66E-06,0.042065091,0.090006343,1
0.003727492,0.017319343,0.003211616,0.000259578,0.00340368,0.000662744,0.004114809,0.001992149,1
0.094260582,0.079086453,0.077996134,0.027325809,0.071275858,0.007046044,0.090800566,0.060325082,1
0.608953186,0.496326307,0.334409162,0.7142788,0.263911878,0.03835678,0.507386342,0.471864418,1
0.270646285,0.156353936,0.214600938,0.4082002,0.210600805,0.46959323,0.273781701,0.155855414,1
0.000873536,0.004183654,0.000644873,9.89E-06,0.000674176,9.06E-06,0.000841759,0.00583067,1
0.010959714,0.036926543,0.005781311,0.002946973,0.006211663,0.000732362,0.010443997,0.008273238,1
0.000134038,0.002632982,7.10E-05,5.96E-06,7.33E-05,3.58E-07,0.000113379,0.002540011,1
0.000319252,0.025979572,0.000613268,0.007393003,0.000675118,5.96E-07,0.000366855,0.008820725,1
0.004390024,0.198864139,0.006127441,0.021522582,0.006825471,0.000281513,0.006154054,0.192281362,1
0.103551825,0.022229814,0.137897125,0.00047648,0.138222218,0.021221101,0.105354164,0.022605862,1
0.082539755,0.109212664,0.061361045,0.14164174,0.061032943,0.034427524,0.08635187,0.218950958,1
0.103400945,0.041070982,0.149117567,5.04E-05,0.150991137,0.10049069,0.123409658,0.030273401,1
0.054555287,0.055929825,0.046446635,0.000694275,0.04645329,0.002515674,0.054910522,0.050419686,1
0.019109799,0.14417384,0.018776317,0.033521533,0.02013935,0.000301361,0.017191745,0.088097727,1
0.005170684,0.044641082,0.00466523,0.00161314,0.005008226,0.000314355,0.005306836,0.011271557,1
0.759123695,0.660562962,0.823608308,0.74035144,0.819268475,0.9527609,0.792567283,0.880799245,1
0.097294488,0.017651,0.083868971,0.000279367,0.085103052,0.11095649,0.086203668,0.024904871,1
0.012785228,0.012640979,0.008340428,0.000682235,0.007847068,7.41E-05,0.014100276,0.045533045,1
0.005390882,0.004672456,0.004439594,0.00043112,0.004399237,6.34E-05,0.005464936,0.011232725,1
0.429969932,0.104912236,0.463652353,0.025384963,0.463738661,0.018800974,0.455586344,0.111982916,1
0.141969896,0.165592661,0.144403214,0.13791507,0.149388703,0.6892458,0.150344867,0.065122803,1
0.018349484,0.037001172,0.014416461,5.88E-05,0.013416507,0.000800192,0.018835054,0.044605589,1
0.042310564,0.01287812,0.033686547,0.001078129,0.032459939,0.000197828,0.043910788,0.004225649,1
0.003577238,0.195506644,0.007212022,0.061751485,0.00712686,0.000997245,0.005441609,0.220225749,1
0.033650281,0.044350666,0.031922004,0.001469255,0.031388188,0.001057446,0.031515365,0.018492091,1
0.005168243,0.028882295,0.003228257,0.000333548,0.002793231,0.000222981,0.004330158,0.056799332,1
0.892431707,0.177287414,0.878469376,0.033983707,0.873326559,0.8753028,0.88126718,0.115723111,1
0.239604176,0.037435155,0.225537882,0.000138521,0.223489526,0.02045989,0.260020987,0.088076906,1
0.058406687,0.143162829,0.090221394,0.026689589,0.09169054,0.08056146,0.060865111,0.224817624,1
0.002268919,0.029521005,0.00156015,0.003030121,0.00167426,2.44E-05,0.002183988,0.006373912,1
0.02025763,0.024348699,0.014174133,0.000133872,0.013722728,0.85456616,0.019996188,0.027203989,1
0.006992333,0.010608238,0.005449128,0.000304818,0.005048406,0.000144243,0.007159616,0.020185338,1
0.006602563,0.003478753,0.005322905,0.000329018,0.005670796,1.65E-05,0.006685369,0.001802858,1
0.000858887,0.000216576,0.000525467,8.33E-05,0.000538954,3.58E-07,0.000865297,0.000239015,1
0.003603614,0.084395303,0.002368539,0.00252527,0.002462734,2.90E-05,0.004195017,0.031682362,1
0.078737881,0.040990454,0.089785265,0.030970871,0.090914023,0.026230097,0.090978137,0.039477174,1
0.052187759,0.060484027,0.049193184,0.002501667,0.05044602,0.010948241,0.059429674,0.118919357,1
0.052343114,0.016284661,0.031018672,0.002402842,0.025164933,0.002881169,0.040177475,0.014888558,1
0.020202227,0.047080476,0.017420958,0.005370915,0.018019287,0.001810253,0.022362873,0.035587575,1
0.003446878,0.008024099,0.003531457,0.000214159,0.003486136,0.000473976,0.004028695,0.01508764,1
0.001631577,0.002426767,0.002302186,8.27E-05,0.002300686,0.000211179,0.002266749,0.002480468,1
0.019186071,0.001511129,0.017860435,4.53E-06,0.017250229,0.000104427,0.021235039,0.024007389,1
0.342720737,0.721297084,0.372655781,0.7686014,0.37132377,0.7684357,0.336769825,0.65981222,1
0.148539163,0.132224259,0.130725619,0.009806693,0.134193548,0.017589927,0.134394971,0.065634914,1
0.7693313,0.214695024,0.783581854,0.53144413,0.793910073,0.82737374,0.78046481,0.316102787,1
0.229752519,0.285002513,0.247649472,0.33037567,0.241893408,0.002221286,0.22402541,0.114320796,1
0.28648379,0.040294494,0.313740331,0.16334778,0.313036021,0.12327051,0.345044211,0.028309559,1
0.007887987,0.023928906,0.004285379,0.006206632,0.004121608,0.000127077,0.004359361,0.043582455,1
0.614912398,0.349028461,0.591274586,0.6277092,0.586430243,0.12725466,0.630758833,0.17780313,1
0.288499895,0.131562104,0.344573141,0.2937854,0.337662679,0.31617695,0.297165852,0.132519426,1
0.093074899,0.203310091,0.083212688,0.17658144,0.081015531,0.02561748,0.095894208,0.121941431,1
0.208945396,0.155769622,0.179204197,0.02306974,0.174309745,0.003003359,0.204163787,0.251543134,1
0.930529456,0.491041538,0.937539262,0.68742985,0.931826542,0.921716,0.934714718,0.577551972,1
0.013378264,0.27254469,0.011079205,0.18709886,0.01052453,0.16508734,0.01445,0.108821944,1
0.006999076,0.001452609,0.002109654,0.000846624,0.002032602,0.000529707,0.005333582,0.021458256,1
0.020732815,0.070068898,0.03049565,0.011676729,0.034545375,0.000150085,0.025712859,0.086258513,1
0.069366848,0.510337675,0.056766142,0.592186,0.054266979,0.01323241,0.063737355,0.747103519,1
0.617888812,0.096738791,0.642561202,0.041470766,0.63889077,0.7322298,0.629857751,0.098880411,1
0.019221397,0.056321518,0.019631493,0.014116466,0.019472391,0.019008458,0.021331009,0.074094111,1
0.013678937,0.006374361,0.011250227,0.000910163,0.010869303,0.000121713,0.012271906,0.003830466,1
0.029668023,0.079812255,0.024992317,0.030002952,0.025647899,0.003238857,0.031736296,0.112900491,1
0.013793929,0.014948613,0.014390064,0.002596319,0.015280216,5.44E-05,0.017671356,0.01429104,1
0.36218822,0.350931919,0.29460138,0.5464932,0.301469467,0.020008326,0.315691059,0.322108097,1
0.000120637,0.003751999,8.77E-05,0.000262439,8.95E-05,2.98E-06,9.28E-05,0.002401555,1
0.000434327,0.003132145,0.000343418,0.000180423,0.00033839,3.84E-05,0.000421681,0.003469888,1
0.082446713,0.130498321,0.040357202,0.004068911,0.040736512,0.082766175,0.067416331,0.081273158,1
0.700383342,0.212764484,0.763754664,0.0392434,0.756544551,0.6260129,0.708279648,0.299477726,1
0.016982419,0.010065999,0.016097909,0.000205934,0.016277828,0.000234306,0.021048853,0.016720365,1
0.001113,0.008130374,0.000588108,2.74E-06,0.000568816,1.31E-06,0.000864279,0.008077271,1
0.036673346,0.040016369,0.029112535,0.00575304,0.028766613,0.024661422,0.035020472,0.017379054,1
0.74623285,0.804611931,0.701015857,0.9259363,0.69422205,0.9566675,0.71714976,0.73965238,1
0.261670858,0.446566529,0.16532413,0.6012704,0.177771282,0.42702252,0.1980454,0.449024254,1
0.058240812,0.264921913,0.042162149,0.5640136,0.049629357,0.18150222,0.058068554,0.326346685,1
0.006086055,0.004403469,0.024352524,0.000242531,0.025339756,0.010228753,0.01146536,0.017387272,1
0.013286288,0.056255172,0.01169589,0.009510279,0.011944899,8.67E-05,0.014176403,0.023476763,1
0.193000638,0.066896645,0.113801463,0.006185412,0.117937072,0.006382942,0.204214688,0.05305242,1
0.009448584,0.338787504,0.011030873,0.19117677,0.011012738,0.000338793,0.012699615,0.453235628,1
0.170669095,0.100657134,0.192617266,0.011337936,0.189667259,0.30514568,0.174241237,0.044258396,1
0.006239939,0.020365921,0.005598364,0.002511501,0.005655223,0.000164628,0.00826257,0.008487723,1
0.150439835,0.107556234,0.155374781,0.008558989,0.153513748,0.16660422,0.151591807,0.086947857,1
0.297591813,0.04783137,0.339385094,0.015435696,0.368052079,0.005754411,0.320637212,0.124107318,1
0.236267349,0.858563561,0.248894465,0.8852733,0.247049802,0.33044064,0.269070433,0.689594285,1
0.013211073,0.016928439,0.011134615,8.13E-05,0.011983286,0.000763536,0.01220895,0.023128753,1
0.122328575,0.007291591,0.092663989,0.000250876,0.092561674,0.000111818,0.115627006,0.00952495,1
0.035307439,0.000701148,0.02024038,4.17E-06,0.01900199,6.20E-06,0.03486814,0.007647402,1
0.159065979,0.040673711,0.100811981,0.001874626,0.086479092,0.000979066,0.127657308,0.073645594,1
0.371220594,0.426471072,0.225348305,0.45906734,0.23358171,0.27899218,0.304465892,0.487704068,1
0.025227525,0.040850478,0.022346567,0.009248257,0.023512755,7.26E-05,0.027554059,0.064304855,1
0.107240363,0.0800328,0.142836098,0.062212884,0.149495057,0.000302196,0.105394959,0.141565437,1
0.013798672,0.025539347,0.012723728,0.008881986,0.013193576,3.70E-05,0.016349424,0.018850399,1
0.010716855,0.1139385,0.014118163,0.11840576,0.015205155,7.22E-05,0.011286034,0.043273731,1
0.675766658,0.175212837,0.677011938,0.076155365,0.675948417,0.89494854,0.647265785,0.207278473,1
0.249151285,0.637428218,0.389556565,0.9070176,0.39739976,0.35275972,0.287907699,0.846841662,1
0.01156735,0.00352076,0.00813045,4.77E-07,0.008365688,4.15E-05,0.011015024,0.018788774,1
0.068466213,0.024773675,0.05853167,0.001768768,0.056986081,0.007718504,0.085159265,0.037965002,1
0.133832347,0.012718071,0.110377306,0.015476048,0.103413713,0.26349396,0.129879055,0.015653055,1
0.017887898,0.043104911,0.009777302,0.001845896,0.009086251,4.02E-05,0.016169021,0.032603501,1
0.009437294,0.032069463,0.007039609,0.010770738,0.006964612,0.001199365,0.008968098,0.029298042,1
0.039744858,0.085750484,0.043421084,0.00138545,0.045144351,0.041107774,0.044263174,0.072446155,1
0.094504327,0.038465915,0.077792601,0.002375543,0.076072661,0.043928027,0.107623194,0.02635689,1
0.671200687,0.248791351,0.630510008,0.13929963,0.642415128,0.116399586,0.687178362,0.282310718,1
0.097988439,0.033554105,0.108603736,0.001542211,0.126486899,0.000587225,0.123117182,0.036601703,1
0.070913169,0.078358245,0.035998844,0.000880778,0.033847736,0.001144648,0.058234499,0.057731317,1
0.036517895,0.007128533,0.038388018,0.000114203,0.04304341,0.004824042,0.046026206,0.010593015,1
0.010091134,0.351008944,0.005606761,0.27401215,0.005521788,0.001204133,0.008866626,0.236319981,1
0.569502764,0.671800832,0.764910867,0.5321481,0.7646287,0.6887208,0.639439198,0.779499966,1
0.687865691,0.13344717,0.627635701,0.15659112,0.625580682,0.92901564,0.625692506,0.341519208,1
0.002529361,0.014674762,0.001671911,0.001081348,0.00164798,0.000212014,0.002055393,0.024529493,1
0.052383245,0.010444101,0.05008395,0.000156045,0.053476561,0.005536616,0.061041181,0.016581186,1
0.723594739,0.562631814,0.731855598,0.86245495,0.721947176,0.36367238,0.700830875,0.436779588,1
0.002514519,0.038325609,0.003951225,0.003657639,0.004009255,0.000187576,0.003274012,0.015460798,1
0.022298532,0.060484285,0.028854678,0.00548178,0.029622836,0.040593207,0.028645929,0.042345926,1
0.314558195,0.118213964,0.349866757,0.044075966,0.354030619,0.042707264,0.363972099,0.0802222,1
0.120600783,0.308510369,0.177330909,0.096551776,0.177533908,0.19690609,0.120465104,0.159821517,1
0.088505577,0.031576927,0.090516372,0.000590324,0.094848091,0.04851669,0.110020131,0.048677608,1
0.054343429,0.421496564,0.021813261,0.0330078,0.020214204,0.007679284,0.04415686,0.051836647,1
0.161099025,0.09719161,0.175300355,0.03309989,0.178315522,0.08530694,0.167767978,0.167529693,1
0.065814179,0.183112661,0.071167371,0.16603923,0.07226749,0.004303217,0.083390681,0.240167014,1
0.003137178,0.001977457,0.003277418,1.38E-05,0.003195221,1.13E-05,0.004683798,0.002126731,1
0.056399928,0.157540836,0.057616939,0.09474039,0.058891795,0.0010221,0.053407278,0.185636582,1
0.219355729,0.549733924,0.191291009,0.92999643,0.20685252,0.67931986,0.235825167,0.464294657,1
0.029919932,0.044342449,0.03386369,0.04187268,0.033526049,0.041867316,0.027909032,0.100878837,1
0.800270285,0.975029557,0.805897009,0.9840547,0.812643791,0.9356304,0.772447811,0.947733332,1
0.069539587,0.065903254,0.049276437,0.013145328,0.047741218,0.005303502,0.073429601,0.035267825,1
0.06603354,0.130352744,0.038985216,0.002961397,0.040124103,0.008288384,0.066980678,0.097922322,1
0.04909686,0.083653786,0.050997562,0.11278969,0.049254437,0.00085783,0.059145075,0.169581811,1
0.051031455,0.040363711,0.049374231,0.004712939,0.049931659,0.000458241,0.057165264,0.03671193,1
0.910948117,0.841815988,0.96249975,0.90537816,0.96343097,0.94888306,0.917898489,0.912094127,1
0.081208577,0.13485938,0.061870464,0.033881485,0.060943306,0.005341232,0.074209691,0.106220613,1
0.221303964,0.217157967,0.218084512,0.5313598,0.214790796,0.054905176,0.241934138,0.190395127,1
0.008750921,0.070573941,0.00678755,0.006873012,0.006397366,0.000163794,0.007602074,0.050590228,1
0.702202291,0.862577471,0.695398945,0.85182875,0.696296313,0.3587346,0.7305641,0.843558814,1
0.491901714,0.309839248,0.519573372,0.26024908,0.499510951,0.953982,0.549738841,0.258044138,1
0.876945731,0.317182609,0.870529899,0.9540874,0.872246474,0.70800036,0.863859036,0.457256754,1
0.019865525,0.062204038,0.013635194,0.000718653,0.014599202,0.002468765,0.020391779,0.047324025,1
0.086516006,0.130480854,0.058671008,0.18358928,0.060746026,0.004308999,0.090012664,0.024518017,1
0.042261135,0.089532398,0.03044906,0.02324003,0.028944124,0.000545681,0.038907058,0.100630353,1
0.006243825,0.127546389,0.004982467,0.003208935,0.004822146,4.36E-05,0.006221055,0.03512283,1
0.089578443,0.148519033,0.091474083,0.30752254,0.089594444,0.1357634,0.093106035,0.141974477,1
0.021147356,0.022649686,0.020351593,0.000425041,0.021381445,0.000176489,0.022075147,0.02715938,1
0.072871426,0.102840828,0.07913533,0.001496911,0.081855898,0.000495315,0.076837328,0.061487028,1
0.225335419,0.284567921,0.234388535,0.17786682,0.245799181,0.9526042,0.221901109,0.25738149,1
0.014776454,0.098641667,0.007447714,0.13574952,0.006631469,0.001265824,0.012709452,0.112696809,1
0.001873005,0.001887228,0.001031282,3.91E-05,0.001058744,0.000827909,0.002046438,0.007658842,1
0.00570356,0.015879117,0.004247957,9.89E-05,0.00426748,0.000216305,0.005431431,0.014662574,1
